Id,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
61202,0,0.022089771,53y,0,0.169524143,5715.0,4,0,1,0,0.0
96025,0,0.051699755,67y,0,1076.0,,9,0,0,0,0.0
114441,0,0.010209076,65y,0,0.319974282,4665.0,8,0,1,0,0.0
132722,0,0.5020883429999999,36y,1,0.304407088,2200.0,7,0,0,0,3.0
43721,0,0.036870391,43y,0,0.42074928,2775.0,3,0,1,0,1.0
29426,0,0.9999999,35y,0,0.106966925,2841.0,1,0,0,0,3.0
98720,0,0.014558828,68y,0,0.184004998,3200.0,4,0,1,0,1.0
121343,0,0.2294516589999999,43y,0,0.160090801,9250.0,11,0,2,0,2.0
3725,0,0.107607579,76y,0,2889.0,,17,0,2,0,0.0
81178,0,0.6982063620000001,32y,0,0.467062729,5722.0,14,0,2,0,2.0
82967,0,0.076598132,46y,0,0.345322497,5782.0,7,0,2,0,0.0
134690,1,0.433718324,59y,3,0.821529745,6000.0,5,0,1,1,1.0
66507,0,0.940557601,30y,2,0.102592388,3625.0,6,0,0,2,1.0
60400,0,0.0,61y,0,0.155158217,8500.0,7,1,1,0,0.0
2189,0,0.032128341,55y,0,0.018325698,2400.0,5,0,0,0,0.0
53794,0,0.045915195,57y,0,0.39200127,6300.0,8,0,2,0,1.0
143254,1,0.591377694,53y,2,0.499464477,2800.0,7,0,0,0,1.0
45450,0,0.004404418,62y,0,0.074603907,6500.0,11,0,1,0,1.0
65169,0,0.013771232,63y,0,0.151050539,8804.0,11,0,1,0,0.0
94964,0,0.53165436,61y,0,0.8261851020000001,2214.0,14,0,1,0,0.0
141941,0,0.217857092,55y,0,0.8226415090000001,7684.0,10,0,2,0,1.0
80978,0,0.8218453579999999,50y,0,0.232727273,5499.0,8,0,0,0,0.0
62636,0,0.008653014,27y,0,0.002018163,990.0,4,0,0,0,0.0
143023,0,0.157017204,65y,0,0.323371805,9703.0,13,0,3,0,2.0
963,0,0.0,70y,0,0.0,3500.0,6,0,0,0,0.0
54073,0,0.17175782,35y,0,1.206943858,9475.0,12,0,7,0,1.0
35409,0,0.0,56y,0,0.498908297,1831.0,3,0,1,0,1.0
112383,0,0.0,32y,0,0.067934281,5416.0,3,0,0,0,0.0
44523,0,0.0,39y,0,4288.0,,9,0,2,0,0.0
5914,0,0.55692997,46y,3,0.621189405,2000.0,9,0,1,3,0.0
8989,0,0.0614312859999999,52y,0,0.573381756,4680.0,10,0,4,0,0.0
30696,1,0.9999999,64y,6,967.0,,7,3,0,2,0.0
64235,0,0.0066949919999999,69y,0,4.0,,4,0,0,0,0.0
43234,0,0.231641734,60y,0,0.556688933,11077.0,25,0,2,0,0.0
147249,0,0.9999999,61y,0,0.0,6892.0,0,0,0,0,0.0
74996,0,0.105766818,57y,4,0.173623234,6300.0,13,0,0,0,5.0
121317,0,0.027478901,62y,0,0.157185062,13200.0,5,0,1,0,0.0
5441,0,0.086391361,47y,0,0.243832142,8673.0,11,0,1,0,0.0
35139,0,0.490625469,58y,2,0.3440170939999999,6083.0,8,0,1,2,0.0
43743,0,0.094166087,28y,0,0.350608232,6000.0,9,0,1,0,4.0
4450,1,0.069442399,59y,0,0.139317854,9000.0,7,1,1,0,0.0
136294,0,0.043657838,57y,0,1697.0,,9,0,1,0,3.0
66656,0,0.677690082,64y,0,0.55416042,5335.0,9,0,1,0,1.0
34473,0,0.0,71y,1,0.085076244,12000.0,11,0,2,0,2.0
70392,0,0.041712538,54y,0,0.201981638,11000.0,12,0,2,0,1.0
96820,0,0.326985801,62y,0,0.355293514,3900.0,11,0,2,0,0.0
83832,0,0.98460154,64y,0,0.142642893,6000.0,5,1,0,0,1.0
27007,0,0.0099414969999999,48y,0,49.0,,17,0,0,0,0.0
146058,0,0.9999999,45y,0,21.0,,0,1,0,0,0.0
40729,0,0.683175157,61y,0,0.399289701,7883.0,8,0,1,0,1.0
2816,0,0.319714166,42y,0,0.3529608939999999,8949.0,6,0,2,0,2.0
104999,0,0.408204235,59y,0,0.408770161,3967.0,11,0,1,0,0.0
138663,0,0.279558488,56y,0,0.2036182389999999,5416.0,18,0,0,0,0.0
34843,0,0.068754028,44y,0,0.74305139,5000.0,8,0,1,0,0.0
81498,0,0.1629972959999999,63y,1,0.212657751,5308.0,8,0,0,0,0.0
4182,0,0.022118019,69y,0,1205.0,,19,0,0,0,0.0
40656,0,0.779407353,35y,0,0.2098214289999999,3583.0,6,0,0,0,0.0
76524,0,0.487626323,47y,0,0.775835015,4460.0,9,0,2,0,1.0
135871,0,0.024984529,44y,1,0.642537056,2900.0,17,0,1,0,2.0
112646,0,0.000415993,50y,0,0.0862473469999999,8950.0,7,0,0,0,0.0
81218,0,0.026290642,72y,0,1274.0,,14,0,1,0,0.0
51183,0,0.49310138,62y,1,1.1405371640000002,1600.0,7,1,1,3,1.0
91194,1,0.173138149,58y,0,0.09026852,5250.0,9,0,0,0,0.0
2161,0,0.516420752,40y,4,0.016135705,2416.0,7,1,0,0,2.0
74640,0,0.079705012,53y,0,692.0,,3,0,0,0,1.0
145396,0,0.916925633,34y,0,0.355819224,7500.0,6,0,1,0,4.0
103778,0,0.069688842,60y,0,0.275737941,8333.0,6,0,1,0,0.0
33752,0,0.0,41y,0,2058.0,0.0,9,0,1,0,2.0
100674,0,0.3031861819999999,72y,0,0.202248971,6313.0,9,0,1,0,0.0
8716,0,0.185523096,88y,0,0.2297872339999999,2819.0,9,0,1,0,0.0
93618,0,0.020434099,80y,0,17.0,,3,0,0,0,0.0
25269,0,0.4346241839999999,51y,0,1132.0,,6,0,1,0,0.0
137211,0,0.9999999,36y,1,1341.0,,7,3,0,0,0.0
87946,0,0.350984231,48y,0,0.47284708,4400.0,18,0,2,0,2.0
133830,0,0.088921477,48y,0,903.0,,4,0,1,0,0.0
94793,0,0.442449151,77y,1,0.640786405,3000.0,9,0,1,0,0.0
145457,0,0.9999999,60y,0,0.183788985,17666.0,6,0,2,0,0.0
79586,0,0.001651771,90y,1,0.000799872,6250.0,8,0,0,0,0.0
52942,0,0.0,60y,0,2230.0,,5,0,2,0,0.0
132245,0,0.280325547,51y,0,0.425858047,3000.0,7,0,1,0,0.0
63586,0,0.15190276,48y,0,0.2384029869999999,6962.0,6,0,1,0,0.0
62851,0,0.0361785639999999,76y,0,0.342841909,3750.0,16,0,2,0,0.0
52893,0,0.001226141,67y,0,0.00039992,5000.0,6,0,0,0,1.0
146181,0,0.024591203,57y,0,2489.0,,8,0,1,0,0.0
78293,0,0.337966769,40y,1,0.228832952,17916.0,7,0,2,0,4.0
26799,0,0.118875245,37y,0,0.1952202989999999,10167.0,8,0,1,2,0.0
94186,0,0.361977586,39y,0,0.618561894,7940.0,14,0,1,0,3.0
1480,0,0.9999999,36y,0,0.082448854,6500.0,6,0,0,0,1.0
110326,0,0.638722555,48y,0,280.0,,3,0,0,0,
23548,0,0.064306266,53y,0,0.177934663,52833.0,24,1,2,0,0.0
109860,0,0.002156816,42y,0,0.151596603,9300.0,12,0,1,0,1.0
94267,0,0.028549286,74y,0,0.097991968,2489.0,4,0,0,0,1.0
47838,0,0.17044169,38y,0,0.185469088,6000.0,23,0,0,0,1.0
136372,0,0.027246457,38y,0,0.0084957519999999,2000.0,2,0,0,0,0.0
44494,0,0.1697897669999999,53y,0,0.197975253,2666.0,7,0,0,0,0.0
125532,0,0.2554702219999999,25y,1,0.346072187,1883.0,3,0,0,0,0.0
121718,0,0.016729402,68y,0,13.0,,4,0,0,0,0.0
70292,0,0.253887306,50y,0,0.2307015439999999,12500.0,5,0,1,0,3.0
39155,0,0.134127256,40y,0,0.29468896,8133.0,10,0,1,0,3.0
131912,0,0.116858039,45y,0,0.008228101,17500.0,2,0,0,0,0.0
60943,0,0.4183297529999999,59y,0,0.750588235,5949.0,9,0,1,0,1.0
108152,0,0.2092932069999999,31y,0,636.0,,10,0,0,0,0.0
100050,0,0.9999999,39y,0,0.160440017,4817.0,4,0,0,0,2.0
98380,0,0.0,41y,0,0.233025566,30000.0,11,0,2,0,3.0
127649,0,0.049003617,51y,1,0.035986914,1833.0,9,0,0,0,0.0
143998,0,0.0016562629999999,59y,0,0.1506815769999999,12250.0,16,0,2,0,0.0
72640,0,0.1705805339999999,63y,0,0.271376881,5250.0,11,0,1,0,0.0
8511,0,0.0,53y,1,47.0,,3,0,0,0,2.0
35320,0,0.168454608,61y,0,0.311337732,5000.0,15,0,1,0,0.0
47747,1,0.930232558,45y,0,0.029328445,6000.0,2,1,0,0,2.0
77589,0,0.679239609,63y,1,0.740417427,12600.0,15,0,9,0,1.0
129977,0,0.102639838,31y,0,0.017996001,4500.0,3,0,0,0,0.0
48146,0,0.009870755,60y,0,0.313201387,4900.0,11,0,1,0,0.0
145519,0,0.070118889,77y,0,686.0,,12,0,0,0,
128650,0,0.018066721,65y,0,0.004144852,4583.0,10,0,0,0,0.0
10398,0,0.008148699,72y,0,12.0,,6,0,0,0,0.0
89873,0,0.022211021,59y,0,0.18428155,9262.0,13,0,0,0,3.0
126084,0,0.0,47y,0,0.0,,3,0,0,0,0.0
79999,1,0.252143543,31y,0,0.389565761,3200.0,9,0,0,0,1.0
94775,0,0.1739221,82y,1,0.742709313,2125.0,6,0,1,0,4.0
10920,0,0.0,50y,0,220.0,,13,0,1,0,0.0
60957,0,0.000388867,43y,0,0.706510139,5621.0,12,0,2,0,3.0
34351,0,0.834089685,47y,0,0.453791758,4100.0,10,0,3,0,2.0
16773,0,0.112752435,71y,0,0.432288037,4304.0,9,0,2,0,0.0
76030,0,0.011068834,47y,1,0.21276969,5700.0,10,0,2,1,0.0
118156,0,0.095768538,45y,0,0.012831195,6000.0,2,0,0,0,2.0
54748,0,0.39155054,61y,0,0.096986145,7000.0,14,0,0,0,0.0
120893,0,0.9999999,41y,0,0.0,3880.0,1,0,0,0,2.0
98534,0,0.4391797329999999,41y,0,1.913651566,3288.0,8,0,5,0,2.0
57274,0,0.026341412,50y,0,1607.0,,9,0,1,0,0.0
117972,0,0.642487501,29y,1,0.3998377939999999,1232.0,6,0,0,0,1.0
47600,0,0.011681151,68y,0,426.0,,6,0,0,0,
59994,0,0.7203667840000001,36y,0,0.28703872,5500.0,6,0,0,0,1.0
59910,0,0.193144332,50y,0,1.378850958,1200.0,8,0,2,0,2.0
120702,0,0.412430642,37y,0,0.26776,12499.0,11,0,1,0,3.0
110509,0,0.0568269479999999,71y,0,0.2584095489999999,6450.0,6,0,1,0,0.0
42738,0,0.01189039,37y,0,0.168979745,5331.0,10,0,1,0,2.0
37901,0,0.785483988,51y,0,0.546167418,5100.0,9,0,0,0,1.0
51582,0,0.208339583,72y,0,0.098056537,6791.0,3,0,0,0,0.0
52650,0,0.9999999,43y,0,0.229834827,13500.0,7,0,1,0,2.0
83633,0,0.006464055,70y,0,3275.0,0.0,18,0,1,0,0.0
128833,0,0.976786006,40y,0,0.330666967,8875.0,12,0,2,1,0.0
85464,0,0.9999999,72y,0,0.085247884,4961.0,1,0,1,0,0.0
116311,0,0.2275047969999999,31y,0,0.412103272,6080.0,11,0,1,0,2.0
118086,0,0.9999999,43y,0,0.1628233969999999,10667.0,3,0,0,0,1.0
145109,0,0.06258665,63y,1,0.495056931,14666.0,13,0,2,0,0.0
8287,0,0.009381804,44y,0,0.013369901,2916.0,14,0,0,0,0.0
130062,0,0.136345462,26y,1,0.003844675,2600.0,1,0,0,0,0.0
77180,0,0.01550355,35y,0,317.0,,5,0,0,0,
85826,0,0.6965395240000001,52y,0,0.405324232,7324.0,8,0,0,0,1.0
83224,0,0.9999999,33y,0,0.118855873,3600.0,2,0,0,0,3.0
129423,0,0.083963594,32y,0,0.524053671,9166.0,6,0,3,0,1.0
146419,0,0.0,54y,0,0.156987424,7076.0,5,0,1,0,0.0
146133,0,0.000649984,53y,0,0.211466165,5319.0,6,0,1,0,1.0
39674,1,0.8152730909999999,27y,1,473.0,,3,2,0,0,1.0
20976,0,0.089219235,57y,0,0.183284203,5766.0,23,0,1,0,1.0
14747,1,0.928791475,45y,0,0.138312415,8046.0,7,0,0,0,2.0
145747,0,0.475020961,46y,0,1.018581523,3820.0,17,0,2,0,0.0
29462,0,0.010611841,86y,0,0.193461308,3333.0,17,0,1,0,0.0
82553,1,0.9999999,58y,0,0.617514488,1552.0,6,0,1,0,0.0
24116,0,0.011513022,45y,0,0.4832994479999999,3442.0,22,0,1,0,1.0
5471,0,0.9999999,34y,0,0.075591319,4100.0,1,0,0,0,1.0
120354,0,0.351978001,37y,0,0.7170404229999999,7000.0,9,0,1,0,3.0
78615,0,0.918260519,36y,1,990.0,,8,0,0,1,0.0
7130,0,0.010823105,62y,0,8.0,,8,0,0,0,0.0
54947,1,0.9999999,74y,0,0.006662225,1500.0,0,3,0,0,0.0
19708,0,0.334911006,40y,0,0.450281672,7632.0,10,0,1,0,4.0
147176,0,0.022434392,60y,0,0.305190311,4334.0,5,0,1,0,0.0
23827,0,0.06432778,79y,0,0.014384858,7924.0,8,0,0,0,0.0
57387,0,0.4581815939999999,42y,0,2185.0,,6,0,2,0,3.0
77103,0,0.118483412,80y,0,0.039843043,16564.0,4,0,0,0,0.0
108853,0,0.051928543,46y,0,0.09659724,11666.0,8,0,1,0,0.0
137017,0,0.0,26y,0,0.0,,1,0,0,0,
131542,0,0.647021594,57y,0,0.492104534,10828.0,10,0,3,0,1.0
78649,0,0.469587701,50y,0,0.595959596,6533.0,25,0,1,0,1.0
91403,0,0.1331529669999999,52y,0,0.245776076,4438.0,11,0,2,0,2.0
38187,0,0.971054445,31y,1,0.435564436,1000.0,3,0,0,0,0.0
58131,0,0.060841474,43y,0,0.450237869,10509.0,7,0,2,0,0.0
45716,0,0.001863552,77y,0,0.068896564,5500.0,5,0,0,0,0.0
826,0,0.158100266,45y,2,0.4753227029999999,3950.0,19,0,1,0,1.0
41765,0,0.851561053,40y,0,0.453493825,6396.0,8,0,2,0,0.0
28243,0,0.38997096,61y,0,0.52948848,6900.0,19,0,2,0,0.0
147518,0,0.004386955,59y,1,1865.0,,9,0,2,0,0.0
140822,0,0.0432559609999999,49y,0,238.0,,4,0,0,0,
134375,0,0.2043489339999999,53y,0,0.854930305,5810.0,10,0,3,0,1.0
36139,0,0.773909842,66y,0,0.8491328109999999,8417.0,17,0,2,0,0.0
69594,0,0.038602317,50y,2,2598.0,,11,0,1,0,3.0
111377,0,0.079113535,51y,0,0.581449008,2166.0,22,0,1,0,0.0
10613,0,0.028373514,79y,0,159.0,,15,0,1,0,2.0
16730,0,0.005958059,89y,0,0.03848076,2000.0,11,0,0,0,0.0
78832,0,0.044612965,72y,0,0.314595661,6083.0,15,0,1,0,0.0
103745,0,0.190908925,62y,0,0.591102224,4000.0,13,0,1,0,0.0
105962,0,0.097456936,73y,0,0.522035438,2200.0,13,0,2,0,1.0
92709,0,0.022741062,74y,0,0.002992519,10024.0,8,0,0,0,0.0
70443,0,0.58450831,82y,0,0.332166958,4000.0,6,0,1,0,0.0
57542,0,0.447123514,77y,0,0.519296905,7850.0,13,0,2,0,0.0
118237,0,0.59223301,27y,2,0.200275767,2900.0,10,0,0,0,0.0
118573,0,0.8227635729999999,42y,0,0.254824875,5595.0,9,0,0,5,2.0
81871,1,0.243615591,53y,0,0.007706728,4800.0,3,0,0,0,3.0
48729,0,0.014757603,54y,0,7.0,,4,0,0,0,
127689,0,0.048294834,46y,0,2147.0,,13,0,2,0,3.0
24833,0,0.001037301,69y,0,1354.0,,8,0,1,0,0.0
112348,0,0.108067081,79y,0,0.366481427,3418.0,21,0,1,0,0.0
108066,0,0.07110896,75y,0,0.060946577,10500.0,10,0,1,0,0.0
135437,0,0.477776755,49y,0,2965.0,,12,0,2,0,0.0
64227,0,0.0,51y,4,0.7132089690000001,5306.0,9,0,4,1,0.0
26209,0,0.202908212,58y,0,0.061134124,7000.0,6,0,1,0,0.0
18455,0,0.7254787570000001,51y,0,0.403028538,5150.0,14,0,1,0,3.0
118280,0,0.367514721,32y,0,0.28114402,8845.0,10,0,2,0,1.0
77611,0,0.004354015,55y,0,0.2395308619999999,13300.0,16,0,2,0,1.0
61444,0,0.800954352,65y,0,0.4634224939999999,6205.0,7,0,1,0,0.0
113226,1,0.9999999,38y,0,0.237288136,1415.0,3,0,0,0,2.0
42939,0,0.904641136,43y,0,0.815211372,5416.0,16,0,1,0,1.0
102424,0,0.9999999,35y,0,0.060622175,3760.0,1,0,0,0,2.0
121063,0,0.000142511,52y,0,0.4520913179999999,6000.0,5,0,1,0,0.0
130639,0,0.003850342,56y,0,0.186583694,9480.0,17,0,2,0,0.0
52117,0,0.107495594,50y,0,0.602118003,7270.0,6,0,4,0,0.0
72690,0,0.3124837669999999,32y,0,0.460763139,4166.0,11,0,2,0,0.0
106035,0,0.74958529,29y,0,0.63946834,5416.0,16,0,1,0,1.0
8685,0,0.102896587,41y,0,0.1905915889999999,7014.0,6,0,2,0,0.0
127814,0,0.017577746,39y,0,0.288493001,5500.0,12,0,1,0,2.0
110464,0,0.034696205,59y,0,0.231621721,5413.0,10,0,1,0,1.0
68758,0,0.3431330529999999,51y,0,0.280514632,15000.0,6,0,2,0,2.0
121868,0,0.12303278,28y,0,703.0,,3,0,0,0,0.0
51203,0,0.214213177,57y,0,0.275995126,9847.0,5,0,1,0,1.0
24207,0,0.021043112,41y,0,528.0,,10,0,0,0,0.0
20125,0,0.9999999,36y,0,972.0,,3,0,1,0,
48876,0,1.006371247,60y,0,0.293594111,9100.0,5,0,1,0,0.0
97000,0,0.089930113,38y,0,0.165901108,3700.0,8,0,0,0,0.0
23281,0,0.0116688219999999,68y,0,1699.0,,8,0,1,0,0.0
110128,0,0.0807167709999999,64y,0,0.290235081,9953.0,11,0,3,0,1.0
70662,0,0.648648649,24y,0,0.336442372,1500.0,5,0,0,0,0.0
99111,0,0.02335805,51y,0,0.274742676,3788.0,6,0,1,0,0.0
113813,0,0.724685021,42y,0,0.309486966,8400.0,6,1,1,0,2.0
122841,0,0.131069502,52y,5,5995.0,,8,0,2,0,0.0
100569,0,0.40632074,49y,0,2316.0,,12,0,1,0,0.0
99523,0,0.035680196,61y,0,0.089740538,4200.0,3,1,0,0,0.0
18507,0,0.099995,60y,0,1297.0,,5,0,1,0,0.0
109958,0,0.0659617409999999,78y,0,0.019625995,5400.0,12,0,0,0,1.0
73107,0,0.03179894,86y,0,28.0,,4,0,0,0,0.0
118115,1,1.03307888,52y,0,0.197564276,1477.0,7,0,0,0,0.0
66801,0,0.001272708,53y,0,0.294176456,4000.0,10,0,1,0,1.0
62817,0,0.090687967,49y,0,0.01623199,5482.0,4,0,0,0,0.0
108492,0,0.026343011,56y,0,70.0,,1,0,0,0,0.0
217,0,0.2226962069999999,42y,0,800.0,1.0,3,0,1,0,2.0
127554,0,0.9999999,32y,0,0.0,,0,0,0,0,0.0
67937,0,0.186884102,66y,0,4184.0,0.0,11,0,1,0,0.0
141417,0,0.0001499929999999,60y,0,0.017207223,17666.0,4,0,0,0,1.0
86325,0,0.325763947,54y,0,0.224068768,5234.0,11,0,1,3,0.0
99228,0,0.9999999,30y,0,0.24375347,1800.0,2,0,0,0,0.0
67117,0,1.04219578,36y,1,0.297610427,9666.0,9,0,2,0,3.0
65498,0,0.172610556,45y,0,0.419944007,7500.0,7,0,2,1,1.0
86273,1,0.778606562,55y,0,1708.0,0.0,6,2,1,0,0.0
103468,1,1.261337433,34y,3,0.179850125,1200.0,4,1,0,0,0.0
13,1,0.964672555,40y,3,0.382964747,13700.0,9,3,1,1,2.0
57151,1,0.947565543,31y,0,0.3661873029999999,2850.0,4,1,2,1,2.0
126111,0,0.0,54y,0,5755.0,,5,0,4,0,2.0
24831,1,0.000810592,71y,1,0.212887099,7200.0,5,1,1,0,0.0
100894,0,0.25341879,63y,1,0.31376673,10459.0,14,0,1,0,0.0
109964,0,0.033286789,76y,0,153.0,,6,0,0,0,0.0
51086,0,0.282504855,52y,1,0.382471815,4700.0,14,0,1,0,1.0
149196,0,0.069566704,93y,0,0.00315416,7608.0,3,0,0,0,0.0
100682,0,0.1817032519999999,46y,0,0.486550821,4200.0,5,0,1,0,0.0
140601,0,0.004322145,71y,0,0.098179222,2800.0,21,0,1,0,0.0
149485,0,0.5502922720000001,61y,0,0.472478429,3360.0,9,0,1,0,0.0
25228,0,0.01682274,46y,1,0.700118171,11000.0,19,0,4,0,2.0
93275,0,0.111554933,65y,0,0.1050629209999999,6833.0,18,0,0,0,0.0
36033,0,0.181596251,72y,0,3548.0,,22,0,1,2,0.0
36796,0,0.3592395779999999,52y,0,0.340613538,5997.0,9,0,1,0,0.0
141321,0,0.14127417,51y,0,0.330279732,6112.0,10,0,2,0,0.0
111312,0,0.0,28y,1,0.0,1400.0,3,0,0,2,1.0
95280,0,0.1977601719999999,51y,0,4926.0,,12,0,2,0,0.0
7917,0,0.533817699,65y,0,0.219239968,3762.0,6,0,0,0,2.0
14076,0,0.026057191,54y,0,912.0,,6,0,1,0,0.0
63029,0,0.242040938,39y,0,0.216518899,15000.0,8,0,1,1,2.0
78377,0,0.008571034,56y,0,0.347860856,2500.0,7,0,0,0,1.0
121212,0,0.18482529,66y,0,0.5467009429999999,3500.0,10,0,1,0,0.0
58069,1,2.3800000000000003e-05,39y,0,1607.0,0.0,10,0,1,0,2.0
142780,0,0.517587207,70y,0,0.157127893,10500.0,11,0,0,0,1.0
123688,0,0.565428971,46y,0,0.475590287,11900.0,9,0,3,0,4.0
9734,0,1.071547421,31y,4,0.097503189,5486.0,6,1,0,3,2.0
136676,0,0.028412033,62y,0,0.019996001,5000.0,14,0,0,0,0.0
114410,0,0.385299252,71y,0,0.341684864,8700.0,7,0,1,0,0.0
7993,0,0.131600194,74y,0,174.0,,8,0,0,0,1.0
25475,0,0.020875751,74y,0,0.0242770439999999,2800.0,9,0,1,0,0.0
65895,0,0.9999999,35y,0,0.321011673,3083.0,9,0,0,0,0.0
23163,0,0.14805598,31y,0,0.404932511,6000.0,10,0,1,0,0.0
43788,0,0.2342625589999999,70y,0,1199.0,,6,0,1,0,0.0
82711,0,0.0,42y,0,434.0,,4,0,0,0,0.0
88131,0,0.8043094479999999,51y,0,3099.0,,10,0,1,0,3.0
32565,0,0.111662531,33y,0,0.591141397,1760.0,9,0,1,0,0.0
87795,0,0.564343948,44y,1,0.137375906,3726.0,7,0,0,0,3.0
135230,0,0.078474696,70y,0,0.152068893,4760.0,9,0,0,0,0.0
5871,0,0.8072681559999999,50y,0,0.482764335,6033.0,8,1,1,0,2.0
64370,0,0.151479835,71y,0,0.105298234,3000.0,7,0,0,0,0.0
103540,0,0.9999999,51y,0,0.2424348639999999,8558.0,3,0,1,0,3.0
108015,0,0.02928353,72y,0,0.0020201,19800.0,7,0,0,0,0.0
52645,0,0.443292416,62y,0,1.121321013,5843.0,26,0,3,0,2.0
124084,0,0.025592597,64y,0,0.007516623,6917.0,3,0,0,0,2.0
57528,0,0.01617244,69y,0,0.059350504,6250.0,6,0,1,0,0.0
31390,0,0.942157408,48y,0,0.55629612,4200.0,12,0,1,0,2.0
76781,0,0.444930934,57y,0,0.572856786,4000.0,8,0,1,0,1.0
39192,0,0.005211754,87y,0,1525.0,,11,0,1,0,0.0
88295,0,0.0,41y,0,1254.0,,8,0,1,0,0.0
127724,0,0.0,21y,0,0.0,,1,0,0,0,0.0
6070,1,0.0,82y,5,2146.0,,5,1,1,1,0.0
135647,0,0.800439912,56y,0,187.0,,1,1,0,0,0.0
75884,0,0.3436982179999999,63y,0,2943.0,,12,0,2,0,0.0
38235,0,0.095452274,26y,0,0.005780347,864.0,2,0,0,0,0.0
17246,0,0.9999999,33y,0,305.0,,5,0,0,0,2.0
73063,0,0.370849482,58y,0,0.400901892,18183.0,9,0,2,0,1.0
148633,0,0.9999999,70y,1,0.227651305,1800.0,2,1,0,1,0.0
56694,0,0.061210322,54y,0,0.142233857,4583.0,7,0,1,0,0.0
49018,0,0.362977836,62y,0,2724.0,,18,0,1,0,0.0
54828,0,0.236061926,59y,0,0.47695664,11000.0,19,0,2,0,1.0
9248,0,0.9999999,43y,0,0.004090537,3666.0,2,0,0,0,0.0
93282,0,0.153406323,39y,0,0.692376282,15700.0,12,0,9,0,2.0
127267,0,0.588176478,47y,0,0.918918919,2552.0,6,0,1,0,1.0
111939,0,0.664941672,43y,0,0.134995548,5614.0,5,0,0,0,3.0
76640,0,0.9999999,74y,0,6888.0,0.0,6,0,1,0,0.0
130658,0,0.970673184,47y,1,0.365987892,3633.0,12,0,1,0,2.0
36198,0,0.004554564,59y,0,0.393911007,6404.0,10,0,2,0,1.0
136152,0,0.00868824,54y,0,0.001663103,4208.0,3,0,0,0,0.0
120801,0,0.431844497,57y,0,0.3483861829999999,7063.0,9,0,1,0,1.0
35268,0,0.116513547,42y,0,0.793371598,5400.0,10,0,1,0,0.0
67114,0,0.077997803,63y,0,0.117361785,10309.0,10,0,1,0,0.0
53043,0,0.013109106,50y,0,635.0,,14,0,1,1,0.0
117860,0,0.012475596,33y,0,0.546141392,11117.0,6,0,4,0,0.0
74680,0,0.002684013,92y,0,0.000499917,6000.0,6,0,0,0,0.0
124852,0,0.0,59y,0,0.353417995,3700.0,3,1,1,1,0.0
107463,0,0.9999999,40y,0,0.371387021,5500.0,7,0,1,0,2.0
74550,0,0.0501937359999999,45y,0,1.049507072,4665.0,14,0,6,0,2.0
36991,0,0.1459728009999999,47y,0,0.348217261,3000.0,8,0,0,0,2.0
22733,1,0.091958002,88y,3,0.328722093,7300.0,10,2,1,1,0.0
122691,0,0.2017320689999999,52y,0,0.41301567,6253.0,11,0,1,0,0.0
53642,0,0.078993612,61y,0,1330.0,,9,0,1,0,1.0
83158,0,0.679813777,41y,1,2075.0,,6,0,1,0,0.0
820,0,0.053596215,86y,0,68.0,,6,0,0,0,1.0
90826,0,0.0,52y,0,0.429585616,12958.0,10,0,3,0,1.0
48373,0,0.9999999,28y,0,4.0,,1,0,0,0,0.0
127029,0,0.113082483,74y,0,0.019063005,6189.0,4,0,0,0,1.0
126898,0,0.058998265,41y,0,2801.0,,8,0,2,0,0.0
71639,0,0.06379681,48y,0,0.074604141,3283.0,2,0,0,0,2.0
123555,0,0.0,40y,0,1056.0,0.0,8,0,0,0,0.0
130736,0,0.052144389,63y,0,0.1806494619999999,10500.0,9,0,1,0,0.0
54609,0,0.8393988059999999,36y,0,0.5050859999999999,5406.0,11,0,0,0,0.0
109205,0,0.83719789,46y,3,0.249216535,6700.0,6,1,1,1,3.0
65709,0,0.712660917,56y,1,0.541015625,3583.0,9,0,0,0,1.0
142283,0,0.8289309220000001,30y,0,0.0677702479999999,9000.0,7,0,0,0,2.0
104854,0,0.026618806,53y,0,0.001828362,8750.0,4,0,0,0,0.0
7864,0,0.016520489,41y,0,0.303932495,6280.0,6,0,1,0,0.0
91390,0,0.444952665,54y,1,0.543486974,2494.0,7,0,1,0,1.0
148958,0,0.060256023,65y,0,41.0,,3,0,0,0,2.0
21419,0,0.918333207,71y,1,0.546064848,7000.0,11,0,1,0,1.0
140026,0,0.9999999,48y,0,0.342318059,11500.0,10,0,4,0,0.0
63532,0,0.313947019,65y,0,0.39125,7999.0,14,0,2,0,0.0
92605,0,0.297357988,55y,3,0.2275772419999999,10000.0,8,0,1,0,0.0
22757,0,0.021450498,42y,0,0.0127948819999999,2500.0,13,0,0,0,0.0
66817,0,0.0890114569999999,47y,0,0.077644118,6400.0,3,0,0,0,2.0
66700,0,0.02538291,63y,0,46.0,,5,0,0,0,0.0
137875,1,0.998143122,47y,0,0.943189154,1548.0,5,0,1,0,0.0
