laptop_ID,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros,Touch,IPS,Resolucion,Reso_ancho,Reso_alto,fab_CPU,tipo_CPU,CPU_GHz,uni_memo,tipo_memo,memo_aux,fab_GPU,fab_OpSys_code,ppi,TypeName_Code,Resolucion_Code,Company_Code,fab_CPU_Code,fab_GPU_Code,tipo_memo_Code,tipo_CPU_Code
1033,HP,EliteBook 1040,Notebook,14.0,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.43,2229.0,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.25,256,SSD,0,Intel,1,157.3505121487356,2,1,2,1,1,2,2
1259,Asus,ZenBook UX310UA-WB71,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.45,1280.0,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.25,256,SSD,0,Intel,1,165.6321180513006,4,1,1,1,1,2,2
1027,HP,EliteBook 840,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.54,1887.21,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.25,256,SSD,0,Intel,1,157.3505121487356,4,1,2,1,1,2,2
1048,HP,EliteBook 850,Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.84,1228.99,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.25,256,SSD,0,Intel,1,141.21199808219862,2,1,2,1,1,2,2
1049,HP,EliteBook 820,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.26,1349.0,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.25,256,SSD,0,Intel,1,176.23257360658386,4,1,2,1,1,2,2
424,HP,EliteBook 1040,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.43,1500.0,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.25,256,SSD,0,Intel,1,157.3505121487356,4,1,2,1,1,2,2
613,Toshiba,Tecra Z50-C-144,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,2.2,1399.0,0,1,1920x1080,1920,1080,Intel,Intel Core i7,0.25,256,SSD,0,Intel,1,141.21199808219862,2,1,11,1,1,2,2
1089,Lenovo,ThinkPad Yoga,Ultrabook,12.5,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.3,1713.49,1,1,1920x1080,1920,1080,Intel,Intel Core i7,0.25,256,SSD,0,Intel,1,176.23257360658386,4,1,6,1,1,2,2
420,Acer,Aspire R7,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.6,789.01,1,1,1920x1080,1920,1080,Intel,Intel Core i7,0.25,256,SSD,0,Intel,1,165.6321180513006,1,1,3,1,1,2,2
1054,Lenovo,Yoga 500-15ISK,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,4.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.8,847.0,1,1,1920x1080,1920,1080,Intel,Intel Core i7,0.25,256,SSD,0,Intel,1,141.21199808219862,1,1,6,1,1,2,2
1140,Lenovo,ThinkPad Yoga,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.8,1669.0,1,1,1920x1080,1920,1080,Intel,Intel Core i7,0.25,256,SSD,0,Intel,1,157.3505121487356,1,1,6,1,1,2,2
1167,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,Intel Core i7 6500U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.27,2339.0,1,1,2560x1440,2560,1440,Intel,Intel Core i7,0.25,256,SSD,0,Intel,1,209.8006828649808,1,5,6,1,1,2,2
972,Dell,XPS 13,Ultrabook,13.3,Quad HD+ 3200x1800,Intel Core i7 6500U 2.5GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.3,1268.0,0,0,3200x1800,3200,1800,Intel,Intel Core i7,0.25,256,SSD,0,Intel,1,276.053530085501,4,2,5,1,1,2,2
668,Dell,Latitude E7470,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.56,1229.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.24,256,SSD,0,Intel,1,157.3505121487356,2,1,5,1,1,2,3
760,HP,EliteBook 850,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.84,1900.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.24,256,SSD,0,Intel,1,141.21199808219862,2,1,2,1,1,2,3
974,Toshiba,Portege Z30-C-16Z,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.2,1535.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.24,256,SSD,0,Intel,1,165.6321180513006,2,1,11,1,1,2,3
1019,HP,EliteBook 840,Notebook,14.0,1366x768,Intel Core i5 6300U 2.4GHz,4.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.48,1099.99,0,0,1366x768,1366,768,Intel,Intel Core i5,0.24,256,SSD,0,Intel,1,111.93520355955211,2,3,2,1,1,2,3
987,Toshiba,Tecra A40-C-1DF,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.95,1180.0,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.22999999999999998,256,SSD,0,Intel,1,157.3505121487356,2,1,11,1,1,2,2
1136,HP,Spectre Pro,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.16,1690.0,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.22999999999999998,256,SSD,0,Intel,1,165.6321180513006,2,1,2,1,1,2,2
941,HP,Probook 650,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,2.31,1165.0,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.22999999999999998,256,SSD,0,Intel,1,141.21199808219862,2,1,2,1,1,2,2
1035,Toshiba,Portg Z30-C-16K,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.2,1590.0,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.22999999999999998,256,SSD,0,Intel,1,165.6321180513006,4,1,11,1,1,2,2
1007,Lenovo,ThinkPad T560,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,2.3,1349.0,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.22999999999999998,256,SSD,0,Intel,1,141.21199808219862,2,1,6,1,1,2,2
1057,Lenovo,Thinkpad L560,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,2.3,1049.6,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.22999999999999998,256,SSD,0,Intel,1,141.21199808219862,2,1,6,1,1,2,2
842,Lenovo,Thinkpad T460,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.7,1186.0,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.22999999999999998,256,SSD,0,Intel,1,157.3505121487356,2,1,6,1,1,2,2
1271,Lenovo,ThinkPad L460,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.9,1072.0,0,1,1920x1080,1920,1080,Intel,Intel Core i7,0.22999999999999998,256,SSD,0,Intel,1,157.3505121487356,2,1,6,1,1,2,2
957,Toshiba,Tecra A50-C-1ZV,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,2.2,1119.0,0,0,1366x768,1366,768,Intel,Intel Core i7,0.22999999999999998,256,SSD,0,Intel,1,100.45466986113651,2,3,11,1,1,2,2
1029,Toshiba,Portege A30-C-1CZ,Notebook,13.3,1366x768,Intel Core i5 6200U 2.3GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.5,1210.0,0,0,1366x768,1366,768,Intel,Intel Core i7,0.22999999999999998,256,SSD,0,Intel,1,117.82653006268643,2,3,11,1,1,2,2
1122,Lenovo,Yoga 500-15ISK,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 6200U 2.3GHz,4.0,256GB SSD,Intel HD Graphics 520,Windows 10,2.1,867.0,1,1,1920x1080,1920,1080,Intel,Intel Core i7,0.22999999999999998,256,SSD,0,Intel,1,141.21199808219862,1,1,6,1,1,2,2
239,Acer,Aspire R7,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 6200U 2.3GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.6,689.0,1,1,1920x1080,1920,1080,Intel,Intel Core i7,0.22999999999999998,256,SSD,0,Intel,1,165.6321180513006,1,1,3,1,1,2,2
1198,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,Intel Core i5 6200U 2.3GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.36,1637.0,1,1,2560x1440,2560,1440,Intel,Intel Core i7,0.22999999999999998,256,SSD,0,Intel,1,209.8006828649808,1,5,6,1,1,2,2
755,HP,250 G6,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.86,539.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.2,256,SSD,0,Intel,1,141.21199808219862,2,1,2,1,1,2,3
749,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,2.0,665.0,0,0,1366x768,1366,768,Intel,Intel Core i5,0.2,256,SSD,0,Intel,1,100.45466986113651,2,3,5,1,1,2,3
1051,Toshiba,Tecra Z40-C-136,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.47,1725.0,0,1,1920x1080,1920,1080,Intel,Intel Core i3,0.26,256,SSD,0,Intel,1,157.3505121487356,4,1,11,1,1,2,4
594,Lenovo,Thinkpad T460s,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,12.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.4,1673.0,0,1,1920x1080,1920,1080,Intel,Intel Core i3,0.26,256,SSD,0,Intel,1,157.3505121487356,4,1,6,1,1,2,4
1238,Lenovo,Thinkpad T560,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,2.3,1529.0,0,1,1920x1080,1920,1080,Intel,Intel Core i3,0.26,256,SSD,0,Intel,1,141.21199808219862,2,1,6,1,1,2,4
476,Lenovo,Thinkpad T460s,Ultrabook,14.0,IPS Panel Quad HD+ 2560x1440,Intel Core i7 6600U 2.6GHz,12.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.4,1858.0,0,1,2560x1440,2560,1440,Intel,Intel Core i3,0.26,256,SSD,0,Intel,1,209.8006828649808,4,5,6,1,1,2,4
597,Asus,TP501UA-CJ131T (i5-7200U/8GB/1TB/W10),2 in 1 Convertible,15.6,Touchscreen 1366x768,Intel Core i5 7200U 2.5GHz,8.0,1TB HDD,Intel HD Graphics 520,Windows 10,2.2,739.0,1,0,1366x768,1366,768,Intel,Intel Core i5,0.25,1024,HDD,0,Intel,1,100.45466986113651,1,3,1,1,1,3,3
869,Dell,Inspiron 5368,Notebook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 6200U 2.3GHz,8.0,1TB HDD,Intel HD Graphics 520,Windows 10,1.62,649.0,1,0,1920x1080,1920,1080,Intel,Intel Core i7,0.22999999999999998,1024,HDD,0,Intel,1,165.6321180513006,2,1,5,1,1,3,2
950,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4.0,1TB HDD,Intel HD Graphics 520,Windows 10,2.18,558.6,0,0,1366x768,1366,768,Intel,Intel Core i5,0.2,1024,HDD,0,Intel,1,100.45466986113651,2,3,5,1,1,3,3
339,Lenovo,V310-15ISK (i3-6006U/4GB/1TB/FHD/W10),Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4.0,1TB HDD,Intel HD Graphics 520,Windows 10,1.85,449.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.2,1024,HDD,0,Intel,1,141.21199808219862,2,1,6,1,1,3,3
109,Lenovo,Ideapad 310-15ISK,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4.0,1TB HDD,Intel HD Graphics 520,Windows 10,1.85,414.9,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.2,1024,HDD,0,Intel,1,141.21199808219862,2,1,6,1,1,3,3
314,HP,250 G6,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4.0,1TB HDD,Intel HD Graphics 520,Windows 10,1.86,469.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.2,1024,HDD,0,Intel,1,141.21199808219862,2,1,2,1,1,3,3
1253,HP,15-bs023nv (i3-6006U/4GB/1TB/FHD/W10),Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4.0,1TB HDD,Intel HD Graphics 520,Windows 10,2.1,478.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.2,1024,HDD,0,Intel,1,141.21199808219862,2,1,2,1,1,3,3
152,Acer,Aspire A315-51,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4.0,1TB HDD,Intel HD Graphics 520,Windows 10,2.1,447.0,0,0,1366x768,1366,768,Intel,Intel Core i5,0.2,1024,HDD,0,Intel,1,100.45466986113651,2,3,3,1,1,3,3
26,Dell,Inspiron 3567,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4.0,1TB HDD,Intel HD Graphics 520,Windows 10,2.3,418.64,0,0,1366x768,1366,768,Intel,Intel Core i5,0.2,1024,HDD,0,Intel,1,100.45466986113651,2,3,5,1,1,3,3
76,Acer,Aspire E5-475,Notebook,14.0,1366x768,Intel Core i3 6006U 2GHz,8.0,1TB HDD,Intel HD Graphics 520,Windows 10,2.1,389.0,0,0,1366x768,1366,768,Intel,Intel Core i5,0.2,1024,HDD,0,Intel,1,111.93520355955211,2,3,3,1,1,3,3
283,Lenovo,IdeaPad 320-17ISK,Notebook,17.3,1600x900,Intel Core i3 6006U 2GHz,4.0,1TB HDD,Intel HD Graphics 520,Windows 10,2.8,489.0,0,0,1600x900,1600,900,Intel,Intel Core i5,0.2,1024,HDD,0,Intel,1,106.11306214269258,2,9,6,1,1,3,3
560,HP,17-X047na (i3-6006U/8GB/1TB/W10),Notebook,17.3,1600x900,Intel Core i3 6006U 2GHz,8.0,1TB HDD,Intel HD Graphics 520,Windows 10,2.65,544.15,0,0,1600x900,1600,900,Intel,Intel Core i5,0.2,1024,HDD,0,Intel,1,106.11306214269258,2,9,2,1,1,3,3
602,Lenovo,IdeaPad 110-15ISK,Notebook,15.6,1366x768,Intel Core i3 6100U 2.3GHz,8.0,1TB HDD,Intel HD Graphics 520,Windows 10,2.29,459.0,0,0,1366x768,1366,768,Intel,AMD A9-Series A9-9420,0.22999999999999998,1024,HDD,0,Intel,1,100.45466986113651,2,3,6,1,1,3,5
1034,Dell,Inspiron 5568,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i3 6100U 2.3GHz,4.0,1TB HDD,Intel HD Graphics 520,Windows 10,2.08,795.99,1,1,1920x1080,1920,1080,Intel,AMD A9-Series A9-9420,0.22999999999999998,1024,HDD,0,Intel,1,141.21199808219862,1,1,5,1,1,3,5
945,HP,EliteBook 820,Ultrabook,12.5,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,1.26,1579.0,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.22999999999999998,500,HDD,0,Intel,1,176.23257360658386,4,1,2,1,1,3,2
876,HP,Probook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,2.07,910.0,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.22999999999999998,500,HDD,0,Intel,1,141.21199808219862,2,1,2,1,1,3,2
998,Toshiba,Tecra A40-C-1KF,Notebook,14.0,1366x768,Intel Core i5 6200U 2.3GHz,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,1.75,915.0,0,0,1366x768,1366,768,Intel,Intel Core i7,0.22999999999999998,500,HDD,0,Intel,1,111.93520355955211,2,3,11,1,1,3,2
1086,HP,ProBook 650,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,2.31,1199.0,0,0,1366x768,1366,768,Intel,Intel Core i7,0.22999999999999998,500,HDD,0,Intel,1,100.45466986113651,2,3,2,1,1,3,2
146,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,2.1,602.0,0,0,1366x768,1366,768,Intel,Intel Core i7,0.22999999999999998,500,HDD,0,Intel,1,100.45466986113651,2,3,11,1,1,3,2
828,Dell,Latitude 3480,Notebook,14.0,1366x768,Intel Core i5 6200U 2.3GHz,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,1.76,755.0,0,0,1366x768,1366,768,Intel,Intel Core i7,0.22999999999999998,500,HDD,0,Intel,1,111.93520355955211,2,3,5,1,1,3,2
815,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,2.1,780.0,0,0,1366x768,1366,768,Intel,Intel Core i7,0.22999999999999998,500,HDD,0,Intel,1,100.45466986113651,2,3,11,1,1,3,2
555,HP,250 G6,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,1.86,397.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.2,500,HDD,0,Intel,1,141.21199808219862,2,1,2,1,1,3,3
652,Acer,Extensa EX2540,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,2.4,450.0,0,0,1366x768,1366,768,Intel,Intel Core i5,0.2,500,HDD,0,Intel,1,100.45466986113651,2,3,3,1,1,3,3
1275,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,2.29,490.0,0,0,1366x768,1366,768,Intel,Intel Core i5,0.2,500,HDD,0,Intel,1,100.45466986113651,2,3,5,1,1,3,3
829,Lenovo,V110-15ISK (i3-6006U/4GB/500GB/W10),Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,2.1,489.9,0,0,1366x768,1366,768,Intel,Intel Core i5,0.2,500,HDD,0,Intel,1,100.45466986113651,2,3,6,1,1,3,3
747,Acer,Aspire ES1-572,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,2.4,410.8,0,0,1366x768,1366,768,Intel,Intel Core i5,0.2,500,HDD,0,Intel,1,100.45466986113651,2,3,3,1,1,3,3
1085,Dell,Latitude 3570,Notebook,15.6,1366x768,Intel Core i3 6100U 2.3GHz,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,2.06,481.98,0,0,1366x768,1366,768,Intel,AMD A9-Series A9-9420,0.22999999999999998,500,HDD,0,Intel,1,100.45466986113651,2,3,5,1,1,3,5
1069,HP,ProBook 650,Notebook,15.6,1366x768,Intel Core i3 6100U 2.3GHz,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,2.31,705.15,0,0,1366x768,1366,768,Intel,AMD A9-Series A9-9420,0.22999999999999998,500,HDD,0,Intel,1,100.45466986113651,2,3,2,1,1,3,5
163,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i3 6006U 2.2GHz,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,2.1,447.0,0,0,1366x768,1366,768,Intel,Intel Core i3,0.22000000000000003,500,HDD,0,Intel,1,100.45466986113651,2,3,11,1,1,3,4
1288,Lenovo,Yoga 500-14ISK,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,4.0,128GB SSD,Intel HD Graphics 520,Windows 10,1.8,638.0,1,1,1920x1080,1920,1080,Intel,Intel Core i7,0.25,128,SSD,0,Intel,1,157.3505121487356,1,1,6,1,1,2,2
1302,Lenovo,Yoga 500-14ISK,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,4.0,128GB SSD,Intel HD Graphics 520,Windows 10,1.8,638.0,1,1,1920x1080,1920,1080,Intel,Intel Core i7,0.25,128,SSD,0,Intel,1,157.3505121487356,1,1,6,1,1,2,2
1316,Lenovo,Yoga 500-14ISK,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,4.0,128GB SSD,Intel HD Graphics 520,Windows 10,1.8,638.0,1,1,1920x1080,1920,1080,Intel,Intel Core i7,0.25,128,SSD,0,Intel,1,157.3505121487356,1,1,6,1,1,2,2
1018,Toshiba,Portege Z30-C-16H,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4.0,128GB SSD,Intel HD Graphics 520,Windows 10,1.2,1195.0,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.22999999999999998,128,SSD,0,Intel,1,165.6321180513006,2,1,11,1,1,2,2
948,Toshiba,Tecra Z40-C-12X,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4.0,128GB SSD,Intel HD Graphics 520,Windows 10,1.47,1105.0,0,1,1920x1080,1920,1080,Intel,Intel Core i7,0.22999999999999998,128,SSD,0,Intel,1,157.3505121487356,2,1,11,1,1,2,2
205,Lenovo,V110-15ISK (i5-6200U/4GB/128GB/W10),Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4.0,128GB SSD,Intel HD Graphics 520,Windows 10,2.1,493.0,0,0,1366x768,1366,768,Intel,Intel Core i7,0.22999999999999998,128,SSD,0,Intel,1,100.45466986113651,2,3,6,1,1,2,2
781,Toshiba,Tecra A40-C-1E5,Notebook,14.0,IPS Panel 1366x768,Intel Core i5 6200U 2.3GHz,4.0,128GB SSD,Intel HD Graphics 520,Windows 10,1.75,1020.0,0,1,1366x768,1366,768,Intel,Intel Core i7,0.22999999999999998,128,SSD,0,Intel,1,111.93520355955211,2,3,11,1,1,2,2
491,Lenovo,ThinkPad E570,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4.0,128GB SSD,Intel HD Graphics 520,Windows 10,2.3,565.0,0,0,1366x768,1366,768,Intel,Intel Core i5,0.2,128,SSD,0,Intel,1,100.45466986113651,2,3,6,1,1,2,3
57,HP,15-bs002nv (i3-6006U/4GB/128GB/FHD/W10),Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4.0,128GB SSD,Intel HD Graphics 520,Windows 10,1.91,439.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.2,128,SSD,0,Intel,1,141.21199808219862,2,1,2,1,1,2,3
548,Dell,Vostro 5468,Notebook,14.0,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4.0,128GB SSD,Intel HD Graphics 520,Windows 10,1.6,735.87,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.2,128,SSD,0,Intel,1,157.3505121487356,2,1,5,1,1,2,3
245,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,8.0,128GB SSD,Intel HD Graphics 520,Windows 10,2.2,589.0,0,0,1366x768,1366,768,Intel,Intel Core i5,0.2,128,SSD,0,Intel,1,100.45466986113651,2,3,6,1,1,2,3
423,Dell,Latitude 3380,Notebook,13.3,1366x768,Intel Core i3 6006U 2GHz,4.0,128GB SSD,Intel HD Graphics 520,Windows 10,1.65,689.0,0,0,1366x768,1366,768,Intel,Intel Core i5,0.2,128,SSD,0,Intel,1,117.82653006268643,2,3,5,1,1,2,3
530,HP,ProBook 440,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4.0,128GB SSD,Intel HD Graphics 520,Windows 10,1.63,689.0,0,0,1366x768,1366,768,Intel,Intel Core i5,0.2,128,SSD,0,Intel,1,100.45466986113651,2,3,2,1,1,2,3
673,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i3 6100U 2.1GHz,4.0,128GB SSD,Intel HD Graphics 520,Windows 10,2.1,498.0,0,0,1366x768,1366,768,Intel,Intel Core i7,0.21000000000000002,128,SSD,0,Intel,1,100.45466986113651,2,3,11,1,1,2,2
1059,HP,EliteBook 850,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8.0,256GB SSD +  500GB HDD,Intel HD Graphics 520,Windows 10,1.84,2103.34,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.24,500,HDD,256,Intel,1,141.21199808219862,2,1,2,1,1,3,3
752,Lenovo,Thinkpad P51s,Workstation,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7600U 2.8GHz,16.0,1TB SSD,Nvidia Quadro M520M,Windows 10,2.5,3299.0,0,1,3840x2160,3840,2160,Intel,Intel Core i5,0.27999999999999997,1024,SSD,0,Nvidia,1,282.42399616439724,5,6,6,1,2,2,3
360,Toshiba,Tecra A50-C-21G,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,16.0,512GB SSD,Nvidia GeForce 930M,Windows 10,2.4,1403.0,0,1,1920x1080,1920,1080,Intel,Intel Core i7,0.25,512,SSD,0,Nvidia,1,141.21199808219862,2,1,11,1,2,2,2
791,Toshiba,Tecra Z40-C-161,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,16.0,512GB SSD,Nvidia GeForce 930M,Windows 10,1.47,1764.0,0,1,1920x1080,1920,1080,Intel,Intel Core i3,0.26,512,SSD,0,Nvidia,1,157.3505121487356,4,1,11,1,2,2,4
